name,SMILES,doi,pce,voc,jsc,ff,pce_from_voc_jsc_ff,pce_abs_error,target_flag
BPC-M,O=P(O)(O)CCn1c2cc(-c3ccc(C)cc3)ccc2c2ccc(-c3ccc(C)cc3)cc21,10.1016/j.joule.2024.03.013,14.9,0.868,22.1,77.6,14.8858528,0.014147200000000026,False
BPC-M,O=P(O)(O)CCn1c2cc(-c3ccc(C)cc3)ccc2c2ccc(-c3ccc(C)cc3)cc21,10.1016/j.joule.2024.03.013,18.4,0.851,27.4,79.1,18.444063399999997,0.044063399999998865,False
BPC-M,O=P(O)(O)CCn1c2cc(-c3ccc(C)cc3)ccc2c2ccc(-c3ccc(C)cc3)cc21,10.1016/j.joule.2024.03.013,18.6,0.88,26.5,79.6,18.56272,0.037280000000002644,False
DM-BZCz,COc1cc(OC)cc(-c2ccc3c(c2)c2c4ccccc4ccc2n3CCP(=O)(O)O)c1,10.1016/j.mattod.2026.103252,19.79,0.86,28.82,79.58,19.72406216,0.06593784000000014,False
BZCz,O=P(O)(O)CCn1c2ccccc2c2c3ccccc3ccc21,10.1016/j.mattod.2026.103252,18.7,0.86,28.56,76.05,18.679096799999996,0.020903200000002897,False
DM-BZCz,COc1cc(OC)cc(-c2ccc3c(c2)c2c4ccccc4ccc2n3CCP(=O)(O)O)c1,10.1016/j.mattod.2026.103252,20.54,0.92,27.35,81.67,20.549805400000004,0.009805400000004738,False
DM-BZCz,COc1cc(OC)cc(-c2ccc3c(c2)c2c4ccccc4ccc2n3CCP(=O)(O)O)c1,10.1016/j.mattod.2026.103252,18.96,0.84,28.59,78.96,18.962717759999997,0.0027177599999959057,False
DM-BZCz,COc1cc(OC)cc(-c2ccc3c(c2)c2c4ccccc4ccc2n3CCP(=O)(O)O)c1,10.1016/j.mattod.2026.103252,19.71,0.9,26.7,81.65,19.620495000000002,0.08950499999999906,False
Ph-DIACz,O=P(O)(O)CCCn1c2ccccc2c2ccc3c4ccccc4n(-c4ccccc4)c3c21,10.1016/j.mser.2025.101171,20.14,0.862,29.52,79.17,20.145788208,0.005788207999998463,False
Ph-DIBCz,O=P(O)(O)CCCn1c2ccccc2c2cc3c4ccccc4n(-c4ccccc4)c3cc21,10.1016/j.mser.2025.101171,18.7,0.852,28.39,76.84,18.586274352,0.11372564799999907,False
Ph-DIACz,O=P(O)(O)CCCn1c2ccccc2c2ccc3c4ccccc4n(-c4ccccc4)c3c21,10.1016/j.mser.2025.101171,18.48,0.85,28.5,76.52,18.536969999999997,0.05696999999999619,False
Ph-DIBCz,O=P(O)(O)CCCn1c2ccccc2c2cc3c4ccccc4n(-c4ccccc4)c3cc21,10.1016/j.mser.2025.101171,17.24,0.84,27.96,73.75,17.32122,0.08122000000000185,False
Ph-DIACz,O=P(O)(O)CCCn1c2ccccc2c2ccc3c4ccccc4n(-c4ccccc4)c3c21,10.1016/j.mser.2025.101171,19.57,0.9,27.45,79.33,19.5984765,0.028476500000000016,False
Ph-DIBCz,O=P(O)(O)CCCn1c2ccccc2c2cc3c4ccccc4n(-c4ccccc4)c3cc21,10.1016/j.mser.2025.101171,18.74,0.88,26.97,78.26,18.57391536,0.16608463999999756,False
"2,7-diMeO-2PACz",COc1ccc2c3ccc(OC)cc3n(CCP(=O)(O)O)c2c1,10.1016/j.mtener.2026.102195,15.8,0.84,26.3,71.7,15.839964,0.039963999999999444,False
BrPZPA,O=P(O)(O)CCCCN1c2cc(Br)ccc2Sc2ccc(Br)cc21,10.1016/j.mtener.2026.102195,17.5,0.85,27.5,74.7,17.461125,0.03887500000000088,False
PZPA,O=P(O)(O)CCCCN1c2ccccc2Sc2ccccc21,10.1016/j.mtener.2026.102195,18.2,0.85,28.5,75.3,18.241424999999996,0.041424999999996714,False
"2,7-diMeO-2PACz",COc1ccc2c3ccc(OC)cc3n(CCP(=O)(O)O)c2c1,10.1016/j.mtener.2026.102195,16.8,0.86,26.6,73.5,16.813860000000002,0.013860000000001094,False
BrPZPA,O=P(O)(O)CCCCN1c2cc(Br)ccc2Sc2ccc(Br)cc21,10.1016/j.mtener.2026.102195,18.8,0.87,27.9,77.7,18.860121000000003,0.06012100000000231,False
PZPA,O=P(O)(O)CCCCN1c2ccccc2Sc2ccccc21,10.1016/j.mtener.2026.102195,19.7,0.88,28.5,78.6,19.71288,0.012879999999999114,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1002/adfm.202505515,19.6,0.868,28.4,79.4,19.5730528,0.02694720000000217,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1002/adfm.202505515,19.9,0.869,28.3,80.9,19.895494300000003,0.004505699999995727,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1002/adfm.202505515,18.9,0.853,28.2,78.5,18.882861,0.017139000000000237,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1002/adfm.202505515,19.5,0.912,26.6,80.6,19.5529152,0.05291520000000105,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1002/adfm.202505515,19.3,0.867,27.7,80.4,19.308783599999998,0.008783599999997449,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1002/adfm.202300147,17.7,0.83,26.9,79.1,17.660656999999997,0.03934300000000235,False
Me-4PACz,Cc1ccc2c(c1)c1ccc(C)cc1n2CCCCP(=O)(O)O,10.1002/smll.202411457,18.35,0.905,26.6,76.16,18.3339968,0.016003200000000106,False
Me-4PACz,Cc1ccc2c(c1)c1ccc(C)cc1n2CCCCP(=O)(O)O,10.1002/smll.202411457,18.08,0.897,26.16,77.0,18.068450400000003,0.011549599999995053,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1002/aenm.202401262,15.6,0.857,24.21,75.13,15.587949860999997,0.012050139000002957,False
"2,7-diBr-2PACz",O=P(O)(O)CCn1c2cc(Br)ccc2c2ccc(Br)cc21,10.1002/aenm.202202503,18.0,0.87,26.57,77.9,18.0072861,0.007286100000001738,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1016/j.nanoen.2021.106814,16.8,0.827,27.2,74.7,16.8033168,0.0033168000000003417,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1016/j.nanoen.2021.106814,17.8,0.832,27.3,78.4,17.807462400000002,0.0074624000000014235,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1016/j.nanoen.2021.106814,16.8,0.838,27.1,74.1,16.8279618,0.027961799999999926,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1016/j.nanoen.2021.106814,17.5,0.841,27.3,76.2,17.4949866,0.0050133999999992795,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1016/j.nanoen.2021.106814,16.6,0.857,26.2,73.9,16.5930626,0.006937400000001759,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1016/j.nanoen.2021.106814,17.6,0.861,26.7,76.4,17.563366799999997,0.03663320000000425,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1016/j.nanoen.2021.106814,16.8,0.828,27.4,74.1,16.811215199999996,0.011215199999995207,False
NBA,O=C(O)c1ccc([N+](=O)[O-])cc1,10.1016/j.solener.2022.05.002,2.968,0.55,10.221,52.8,2.9681784000000007,0.00017840000000068912,False
NBA,O=C(O)c1ccc([N+](=O)[O-])cc1,10.1016/j.solener.2022.05.002,4.546,0.825,9.063,60.8,4.5460008,7.999999995789153e-07,False
C8-BA,CCCCCCCCB(O)O,10.1016/j.mee.2020.111394,3.068,0.589,8.237,50.59,2.4544208987,0.6135791013,False
C10-BA,CCCCCCCCCCB(O)O,10.1016/j.mee.2020.111394,3.382,0.594,9.07,50.22,2.705642676,0.676357324,False
C12-BA,CCCCCCCCCCCCB(O)O,10.1016/j.mee.2020.111394,3.434,0.591,8.858,52.48,2.7473689343999994,0.6866310656000008,False
MNA,COc1ccc(N(c2ccc(-c3ccc(C(=O)O)cc3)cc2)c2ccc3ccccc3c2)cc1,10.1016/j.jscs.2022.101575,5.12,0.56,24.1,38.0,5.128480000000001,0.008480000000000487,False
MNA,COc1ccc(N(c2ccc(-c3ccc(C(=O)O)cc3)cc2)c2ccc3ccccc3c2)cc1,10.1016/j.jscs.2022.101575,6.91,0.58,33.1,36.0,6.9112800000000005,0.001280000000000392,False
MNA,COc1ccc(N(c2ccc(-c3ccc(C(=O)O)cc3)cc2)c2ccc3ccccc3c2)cc1,10.1016/j.jscs.2022.101575,7.41,0.62,26.0,46.0,7.415200000000001,0.005200000000001204,False
MNA,COc1ccc(N(c2ccc(-c3ccc(C(=O)O)cc3)cc2)c2ccc3ccccc3c2)cc1,10.1016/j.jscs.2022.101575,8.04,0.62,29.5,44.0,8.0476,0.007600000000000051,False
TDPA-Cl,O=P(O)(O)CCCCN1c2ccc(Cl)cc2Sc2cc(Cl)ccc21,10.1021/acs.langmuir.3c03610,17.3,0.86,26.6,75.7,17.317132,0.017132000000000147,False
TDPA-Cl,O=P(O)(O)CCCCN1c2ccc(Cl)cc2Sc2cc(Cl)ccc21,10.1021/acs.langmuir.3c03610,17.4,0.832,27.6,75.6,17.3601792,0.03982079999999755,False
"2,6-diBr-2PACz",O=P(O)(O)CCn1c2ccc(Br)cc2c2ccc(Br)cc21,10.1021/acsaem.3c02946,16.5,0.859,26.6,72.5,16.565815,0.06581500000000062,False
F-4PACz,O=P(O)(O)CCCCn1c2ccc(F)cc2c2ccc(F)cc21,10.1021/acsaem.3c02946,13.8,0.847,26.5,61.7,13.8488735,0.048873499999999126,False
Cz-Cl-4,O=P(O)(O)CCCCn1c2ccc(Cl)cc2c2ccc(Cl)cc21,10.1021/acsaem.3c02946,14.3,0.853,26.7,63.0,14.348312999999997,0.04831299999999672,False
Cz-Br-4,O=P(O)(O)CCCCn1c2ccc(Br)cc2c2ccc(Br)cc21,10.1021/acsaem.3c02946,15.4,0.856,26.6,67.6,15.3922496,0.007750400000000823,False
Cz-I-2,O=P(O)(O)CCn1c2ccc(I)cc2c2ccc(I)cc21,10.1021/acsaem.3c02946,17.6,0.865,26.9,75.8,17.637522999999998,0.03752299999999664,False
Cz-I-3,O=P(O)(O)CCCn1c2ccc(I)cc2c2ccc(I)cc21,10.1021/acsaem.3c02946,17.3,0.863,26.8,74.6,17.2537864,0.04621360000000152,False
Cz-I-4,O=P(O)(O)CCCCn1c2ccc(I)cc2c2ccc(I)cc21,10.1021/acsaem.3c02946,16.0,0.855,26.8,70.0,16.0398,0.03979999999999961,False
Cz-I-2,O=P(O)(O)CCn1c2ccc(I)cc2c2ccc(I)cc21,10.1021/acsaem.3c02946,18.1,0.854,27.3,77.5,18.068505000000002,0.03149499999999961,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsaem.4c02990,14.35,0.85,23.7,70.9,14.282805000000002,0.06719499999999812,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsaem.4c02990,14.54,0.84,24.14,72.0,14.599872,0.05987200000000037,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsaem.4c02990,15.37,0.86,25.91,69.2,15.419559199999998,0.04955919999999914,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsaem.4c02990,14.99,0.84,25.07,71.0,14.951747999999998,0.03825200000000173,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsaem.4c02990,11.78,0.84,22.41,62.3,11.727601199999999,0.052398800000000634,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsaem.4c02990,13.79,0.85,24.32,66.4,13.726208000000002,0.06379199999999763,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsaem.4c02990,14.58,0.85,25.0,68.5,14.55625,0.023749999999999716,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsaem.4c02990,13.41,0.85,23.54,66.7,13.346003000000001,0.06399699999999875,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsaem.4c02990,14.48,0.87,24.65,67.8,14.540049,0.06004899999999935,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsaem.4c02990,14.29,0.85,23.97,70.2,14.302899,0.012899000000000882,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsaem.4c02990,15.01,0.86,23.81,73.2,14.988871199999998,0.02112880000000139,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsaem.4c02990,15.38,0.86,24.73,72.6,15.440422799999999,0.06042279999999778,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsaem.4c02990,15.92,0.87,25.23,72.9,16.0016229,0.08162290000000105,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsaem.4c02990,15.14,0.84,25.46,70.6,15.098798399999998,0.041201600000002614,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsaem.4c02990,15.63,0.85,25.58,72.0,15.654959999999999,0.024959999999998317,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsaem.4c02990,14.9,0.86,23.62,73.6,14.9505152,0.05051519999999954,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsaem.4c02990,15.01,0.86,24.51,71.0,14.965806,0.04419399999999918,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsaem.4c02990,16.33,0.86,25.36,74.5,16.248152,0.08184799999999726,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsaem.4c02990,15.02,0.85,25.01,70.8,15.051018000000001,0.031018000000001322,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsaem.4c02990,15.13,0.85,26.14,68.5,15.220015,0.09001499999999929,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsaem.4c02990,15.77,0.87,24.55,73.8,15.762573,0.00742699999999985,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsaem.4c02990,15.93,0.87,25.78,71.1,15.946734599999997,0.016734599999997712,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsaem.4c02990,16.07,0.87,25.28,73.0,16.055328,0.014672000000000907,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsaem.4c02990,15.35,0.84,25.53,71.3,15.290427599999997,0.05957240000000219,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsaem.4c02990,14.3,0.85,23.91,70.5,14.3280675,0.028067499999998802,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsami.2c01900,16.5,0.86,25.2,76.0,16.47072,0.029279999999999973,False
3PACz,C1=CC=C2C(=C1)C3=CC=CC=C3N2CCCP(=O)(O)O,10.1021/acsami.2c01900,17.0,0.86,25.3,78.0,16.97124,0.028759999999998342,False
4PACz,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,10.1021/acsami.2c01900,16.3,0.86,25.3,75.0,16.3185,0.018499999999999517,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsami.2c01900,16.0,0.86,24.4,76.0,15.94784,0.05216000000000065,False
3PACz,C1=CC=C2C(=C1)C3=CC=CC=C3N2CCCP(=O)(O)O,10.1021/acsami.2c01900,16.1,0.86,24.6,77.0,16.29012,0.1901200000000003,False
4PACz,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,10.1021/acsami.2c01900,15.7,0.86,24.3,75.0,15.673499999999999,0.026500000000000412,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsami.2c01900,16.6,0.87,24.7,77.0,16.54653,0.053470000000000795,False
3PACz,C1=CC=C2C(=C1)C3=CC=CC=C3N2CCCP(=O)(O)O,10.1021/acsami.2c01900,16.9,0.87,24.9,78.0,16.89714,0.0028599999999983083,False
4PACz,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,10.1021/acsami.2c01900,16.4,0.87,24.8,76.0,16.39776,0.002239999999996911,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsami.2c01900,16.6,0.86,24.9,78.0,16.70292,0.10291999999999746,False
3PACz,C1=CC=C2C(=C1)C3=CC=CC=C3N2CCCP(=O)(O)O,10.1021/acsami.2c01900,16.8,0.86,24.8,79.0,16.84912,0.0491199999999985,False
4PACz,O=P(O)(O)CCCCn1c2ccccc2c2ccccc21,10.1021/acsami.2c01900,16.3,0.86,24.9,76.0,16.274639999999998,0.025360000000002714,False
4PADCB,C1=CC=C2C(=C1)C=CC3=C2C4=C(N3CCCCP(=O)(O)O)C=CC5=CC=CC=C54,10.1021/acsami.5c17695,16.13,0.859,26.09,72.0,16.136143200000003,0.006143200000003901,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsami.5c17695,17.09,0.868,26.51,73.9,17.004892520000002,0.08510747999999779,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsami.5c17695,16.99,0.862,26.82,73.5,16.9923474,0.0023474000000014428,False
4PADCB,C1=CC=C2C(=C1)C=CC3=C2C4=C(N3CCCCP(=O)(O)O)C=CC5=CC=CC=C54,10.1021/acsami.6c00619,16.52,0.859,26.51,72.51,16.512042459,0.00795754099999968,False
pPhPADCB,O=P(O)(O)c1ccc(-n2c3cc4ccccc4cc3c3c4ccccc4ccc32)cc1,10.1021/acsami.6c00619,17.42,0.865,27.15,74.22,17.43038145,0.010381449999997017,False
pPhPADCB,O=P(O)(O)c1ccc(-n2c3cc4ccccc4cc3c3c4ccccc4ccc32)cc1,10.1021/acsami.6c00619,19.28,0.894,28.91,74.62,19.285941948,0.005941948000000252,False
pPhPADCB,O=P(O)(O)c1ccc(-n2c3cc4ccccc4cc3c3c4ccccc4ccc32)cc1,10.1021/acsami.6c00619,19.47,0.913,28.05,76.0,19.463334000000003,0.00666599999999562,False
pPhPADCB,O=P(O)(O)c1ccc(-n2c3cc4ccccc4cc3c3c4ccccc4ccc32)cc1,10.1021/acsami.6c00619,13.6,0.825,26.19,62.9,13.590645749999998,0.00935425000000123,False
CBA,O=C(O)c1ccc(Cl)cc1,10.1021/acsami.7b00850,8.8,0.79,16.85,65.5,8.719032500000003,0.08096749999999808,False
3-CBA,O=C(O)c1cccc(Cl)c1,10.1021/acsami.7b00850,8.2,0.78,16.45,64.1,8.224670999999999,0.024670999999999665,False
2-CBA,O=C(O)c1ccccc1Cl,10.1021/acsami.7b00850,7.4,0.74,16.29,61.0,7.353305999999999,0.046694000000001346,False
"3,4-CBA",O=C(O)c1cc(Cl)c(Cl)cc1,10.1021/acsami.7b00850,8.7,0.79,16.85,64.9,8.639163500000002,0.060836499999997073,False
"2,3,4,5-CBA",O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1,10.1021/acsami.7b00850,9.1,0.8,16.96,67.1,9.104128000000001,0.004128000000001464,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsenergylett.0c01421,16.6,0.84,26.53,74.5,16.602474,0.002473999999999421,False
2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1021/acsenergylett.0c01421,18.03,0.845,26.94,79.2,18.0293256,0.0006744000000011852,False
4PADCB,C1=CC=C2C(=C1)C=CC3=C2C4=C(N3CCCCP(=O)(O)O)C=CC5=CC=CC=C54,10.1021/acsenergylett.4c01564,18.43,0.854,27.7,77.95,18.439696100000003,0.009696100000002872,False
4PADCB,C1=CC=C2C(=C1)C=CC3=C2C4=C(N3CCCCP(=O)(O)O)C=CC5=CC=CC=C54,10.1021/acsenergylett.4c01564,17.49,0.863,26.96,75.15,17.484759720000003,0.005240279999995323,False
4PADCB,C1=CC=C2C(=C1)C=CC3=C2C4=C(N3CCCCP(=O)(O)O)C=CC5=CC=CC=C54,10.1021/acsenergylett.4c01564,15.99,0.869,25.57,71.96,15.989749468,0.00025053200000080267,False
4PADCB,C1=CC=C2C(=C1)C=CC3=C2C4=C(N3CCCCP(=O)(O)O)C=CC5=CC=CC=C54,10.1021/acsenergylett.4c01564,17.03,0.84,27.16,74.6,17.0195424,0.010457600000002287,False
4PADCB,C1=CC=C2C(=C1)C=CC3=C2C4=C(N3CCCCP(=O)(O)O)C=CC5=CC=CC=C54,10.1021/acsenergylett.4c01564,18.17,0.901,25.52,79.0,18.164880800000002,0.005119199999999324,False
