feature,target,score,signed_score
BCUT2D_MRLOW,ff,0.03681808774520931,-0.03681808774520931
Bit_133,ff,0.03594197843895082,0.03594197843895082
Bit_909,ff,0.03594197843895082,0.03594197843895082
Bit_226,ff,0.03527861037997501,0.03527861037997501
SlogP_VSA4,ff,0.03500614280476871,-0.03500614280476871
VSA_EState1,ff,0.03452623556187048,0.03452623556187048
Bit_204,ff,0.03416827358222167,0.03416827358222167
Bit_172,ff,0.03410831292120224,0.03410831292120224
Bit_547,ff,0.03410831292120224,0.03410831292120224
Bit_887,ff,0.034064560397724486,0.034064560397724486
Bit_626,ff,0.0330810372539815,-0.0330810372539815
Bit_90,ff,0.027783901420135888,-0.027783901420135888
EState_VSA10,ff,0.027328798932549282,-0.027328798932549282
Bit_552,ff,0.027113699596825493,0.027113699596825493
fr_unbrch_alkane,ff,0.026963345352411947,-0.026963345352411947
Bit_994,ff,0.026412710461309864,-0.026412710461309864
Bit_384,ff,0.025830460219720575,-0.025830460219720575
Bit_122,ff,0.025485447310070394,0.025485447310070394
Bit_470,ff,0.025485447310070394,0.025485447310070394
Bit_570,ff,0.025485447310070394,0.025485447310070394
Bit_661,ff,0.025485447310070394,0.025485447310070394
Bit_947,ff,0.025485447310070394,0.025485447310070394
Bit_463,ff,0.024979123872815687,0.024979123872815687
Bit_116,ff,0.024524002813046203,-0.024524002813046203
Bit_759,ff,0.024524002813046203,-0.024524002813046203
Bit_786,ff,0.024524002813046203,-0.024524002813046203
MinAbsPartialCharge,ff,0.02411531433693592,0.02411531433693592
Bit_288,ff,0.02300847454931863,-0.02300847454931863
VSA_EState3,ff,0.022785882672783635,0.022785882672783635
Bit_386,ff,0.02273218278687179,-0.02273218278687179
Bit_646,ff,0.02273218278687179,-0.02273218278687179
Bit_231,ff,0.022234157254708935,-0.022234157254708935
Bit_34,ff,0.021906272175698575,-0.021906272175698575
Bit_79,ff,0.021906272175698575,-0.021906272175698575
Bit_850,ff,0.021906272175698575,-0.021906272175698575
Bit_49,ff,0.021647703398513476,0.021647703398513476
Bit_331,ff,0.021647703398513476,0.021647703398513476
Bit_387,ff,0.021647703398513476,0.021647703398513476
Bit_510,ff,0.021647703398513476,0.021647703398513476
Bit_944,ff,0.021647703398513476,0.021647703398513476
Bit_292,ff,0.021171286298414558,-0.021171286298414558
Bit_808,ff,0.020227057659222288,-0.020227057659222288
Bit_607,ff,0.020019539329605224,0.020019539329605224
Bit_728,ff,0.020019539329605224,0.020019539329605224
Bit_439,ff,0.01997576223879471,-0.01997576223879471
Bit_500,ff,0.019701867428458468,-0.019701867428458468
Bit_154,ff,0.019502435494156284,0.019502435494156284
Bit_940,ff,0.018737982546380264,0.018737982546380264
EState_VSA6,ff,0.018399667939978513,-0.018399667939978513
SlogP_VSA1,ff,0.01836161555796795,-0.01836161555796795
EState_VSA5,ff,0.017087276628856507,0.017087276628856507
